Unnamed: 0,hhid,intmonth,stfips,weight,earnwke,uhours,grade92,race,ethnic,age,sex,marital,ownchild,chldpres,prcitshp,state,ind02,occ2012,class,unionmme,unioncov,lfsr94,sample,female,w,lnw,agesq
9023,372118420900148,January,IA,1049.4457,1500.0,43,44,1,,36,2,1,2,6,"Native, Born In US",IA,Insurance carriers and related activities (524),710,"Private, For Profit",No,No,Employed-At Work,1.0,1,34.883720930232556,3.552020271396739,1296
9068,910009901179640,January,IA,1112.3266,1096.15,40,43,1,,42,2,7,2,3,"Native, Born In US",IA,Other information services (*5191 exc. 51912),710,"Private, For Profit",No,No,Employed-At Work,1.0,1,27.403750000000002,3.310679865343238,1764
9257,993049913139080,January,IA,1052.0674,39.6,4,39,1,,41,2,1,1,4,"Native, Born In US",IA,"**Publishing, except newspapers and software (5111 exc. 51111)",530,"Private, For Profit",No,No,Employed-At Work,1.0,1,9.9,2.2925347571405443,1681
9322,173115620900102,January,IA,1196.0001,538.0,40,44,1,,32,1,1,1,1,"Native, Born In US",IA,"Management, scientific, and technical consulting services (5416)",710,"Private, For Profit",No,No,Employed-At Work,1.0,0,13.45,2.598979106047848,1024
9383,729039946179940,January,IA,938.8621,640.0,40,42,2,,59,2,7,0,0,"Native, Born In US",IA,Employment services (5613),630,Government - State,No,No,Employed-At Work,1.0,1,16.0,2.772588722239781,3481
9387,750991096713959,January,IA,1292.1053,992.0,32,43,1,,59,2,1,0,0,"Native, Born In US",IA,Hospitals (622),740,"Private, For Profit",No,No,Employed-At Work,1.0,1,31.0,3.4339872044851463,3481
9541,37072700970298,January,KS,1605.0615,800.0,40,40,1,,57,2,1,0,0,"Native, Born In US",47,Fuel dealers (45431),740,"Private, For Profit",No,No,Employed-At Work,1.0,1,20.0,2.995732273553991,3249
9745,990729070959207,January,KS,1335.4656,1307.0,40,41,1,,50,1,1,1,3,"Native, Born In US",47,** Construction (23),600,"Private, For Profit",No,No,Employed-At Work,1.0,0,32.675,3.4866102595102855,2500
9746,990905071123149,January,KS,1335.4656,743.15,40,39,1,,54,1,4,0,0,"Native, Born In US",47,Insurance carriers and related activities (524),540,"Private, For Profit",No,No,Employed-At Work,1.0,0,18.57875,2.9220184544809675,2916
9774,720009937926487,January,KS,1558.1875,1326.92,45,43,1,,43,2,1,3,3,"Native, Born In US",47,"Executive offices and legislative bodies (92111, 92112, 92114, pt. 92115)",640,Government - Local,No,No,Employed-Absent,1.0,1,29.487111111111112,3.3839532563843813,1849
9826,40492310991594,January,KY,2544.6744,865.38,50,43,1,,29,1,7,0,0,"Native, Born In US",61,Hospitals (622),640,"Private, Nonprofit",No,No,Employed-At Work,1.0,0,17.3076,2.851145711395328,841
9839,112726097001012,January,KY,2177.2489,572.0,40,32,1,,34,2,1,2,6,"Native, Born In US",61,"Securities, commodities, funds, trusts, and other financial investments (523, 525)",630,"Private, For Profit",No,No,Employed-At Work,1.0,1,14.3,2.6602595372658615,1156
9857,260437900039179,January,KY,5660.8471,807.69,40,44,1,,30,2,1,0,0,"Native, Born In US",61,"** Groceries and related products, merchant wholesalers (*4244)",735,"Private, For Profit",No,No,Employed-At Work,1.0,1,20.19225,3.005298867423203,900
9881,550910068623379,January,KY,1908.8269,765.0,43,43,2,,42,2,1,1,3,"Native, Born In US",61,Insurance carriers and related activities (524),540,"Private, For Profit",No,No,Employed-At Work,1.0,1,17.790697674418606,2.8786757181329734,1764
10018,260912091023749,January,KY,2109.8384,420.0,40,41,1,,30,2,5,0,0,"Native, Born In US",61,4795,710,"Private, For Profit",No,No,Employed-At Work,1.0,1,10.5,2.3513752571634776,900
10040,512550093909661,January,KY,2225.3259,1307.0,40,40,1,,53,1,1,0,0,"Native, Born In US",61,Computer systems design and related services (5415),735,"Private, For Profit",No,No,Employed-At Work,1.0,0,32.675,3.4866102595102855,2809
10248,202033508042251,January,LA,3390.3011,96.15,40,44,1,,30,1,1,0,0,"Native, Born In US",72,"Administration of economic programs and space research (926, 927)",630,Government - State,No,No,Employed-At Work,1.0,0,2.40375,0.8770300179208524,900
10293,822354053001202,January,LA,3762.0989,1500.0,40,44,1,,37,1,1,2,3,"Native, Born In US",72,Public finance activities (92113),640,Government - State,No,No,Employed-At Work,1.0,0,37.5,3.624340932976365,1369
10318,972022920279750,January,LA,3123.4213,1307.0,40,40,1,,42,1,5,2,10,"Native, Born In US",72,Real estate (531),530,"Private, For Profit",No,No,Employed-At Work,1.0,0,32.675,3.4866102595102855,1764
10504,399050323630672,January,ME,537.399,880.0,40,39,1,,59,2,1,0,0,"Native, Born In US",ME,Public finance activities (92113),710,Government - State,Yes,,Employed-At Work,1.0,1,22.0,3.091042453358316,3481
10590,903239730266204,January,ME,582.0753,769.23,40,43,1,,53,2,7,0,0,"Native, Born In US",ME,"Administration of economic programs and space research (926, 927)",565,Government - State,No,Yes,Employed-At Work,1.0,1,19.23075,2.9565105604002095,2809
10628,37452330791291,January,ME,540.0883,1442.3,44,43,1,,56,2,7,0,0,"Native, Born In US",ME,Grocery stores (4451),630,"Private, For Profit",No,No,Employed-At Work,1.0,1,32.779545454545456,3.4898047066712032,3136
10637,107900032697103,January,ME,657.1648,1846.0,50,44,1,,43,2,1,2,8,"Native, Born In US",ME,"Health and personal care, except drug, stores (446 exc. 44611)",735,"Private, For Profit",No,No,Employed-At Work,1.0,1,36.92,3.6087534096346516,1849
10655,232381037908399,January,ME,621.8754,1923.07,45,39,1,,48,1,1,0,0,"Native, Born In US",ME,** Construction (23),600,"Private, For Profit",No,No,Employed-At Work,1.0,0,42.73488888888889,3.7550156566120014,2304
10695,379480780600772,January,ME,623.3154,1394.23,55,44,1,,30,1,1,2,5,"Native, Born In US",ME,"** Petroleum and petroleum products, merchant wholesalers (*4247)",710,"Private, For Profit",No,No,Employed-At Work,1.0,0,25.349636363636364,3.2327643853045775,900
10710,399430773420672,January,ME,618.0745,1200.0,40,46,1,,64,1,1,0,0,"Native, Born In US",ME,Sewage treatment facilities (22132),740,"Private, For Profit",No,No,Employed-At Work,1.0,0,30.0,3.4011973816621555,4096
10910,642807043908098,January,MD,1467.8002,2282.6,40,44,1,,48,2,1,2,3,"Native, Born In US",52,Elementary and secondary schools (6111),650,Government - Local,Yes,,Employed-At Work,1.0,1,57.065,4.044190969005563,2304
10919,734044927239370,January,MD,1467.8002,2500.0,40,43,1,,45,2,1,2,8,"Native, Born In US",52,"Civic, social, advocacy organizations, and grantmaking and giving services (8132, 8133, 8134)",726,"Private, Nonprofit",No,No,Employed-At Work,1.0,1,62.5,4.135166556742356,2025
11026,120947092727049,January,MD,1909.3587,1346.15,40,44,4,,45,1,1,3,10,"Foreign Born, US Cit By Naturalization",52,Computer systems design and related services (5415),735,"Private, For Profit",No,No,Employed-At Work,1.0,0,33.65375,3.516124491189194,2025
11035,142616057906970,January,MD,1745.3521,1288.46,40,39,2,,46,2,1,0,0,"Native, Born In US",52,"Administration of economic programs and space research (926, 927)",650,Government - Federal,No,Yes,Employed-At Work,1.0,1,32.2115,3.472323531647176,2116
11053,242381033905399,January,MD,2070.7275,850.0,40,43,2,,32,1,1,0,0,"Native, Born In US",52,Computer systems design and related services (5415),530,"Private, For Profit",No,No,Employed-At Work,1.0,0,21.25,3.056356895370426,1024
11055,242532083001416,January,MD,2051.6548,2240.0,40,43,2,,58,1,1,0,0,"Native, Born In US",52,"Securities, commodities, funds, trusts, and other financial investments (523, 525)",630,Government - Federal,No,No,Employed-At Work,1.0,0,56.0,4.02535169073515,3364
11124,320407987835888,January,MD,2913.2659,1923.07,55,44,6,,45,1,1,1,3,"Native, Born In US",52,"Securities, commodities, funds, trusts, and other financial investments (523, 525)",565,"Private, For Profit",No,No,Employed-At Work,1.0,0,34.96490909090909,3.55434496114985,2025
11136,342058047908794,January,MD,1636.9544,1108.63,40,43,2,,62,2,5,0,0,"Native, Born In US",52,"Administration of economic programs and space research (926, 927)",740,Government - Federal,No,Yes,Employed-At Work,1.0,1,27.715750000000003,3.3220008436638393,3844
11141,342950023001204,January,MD,1386.8079,2538.46,40,44,1,,46,2,1,1,4,"Native, Born In US",52,"Justice, public order, and safety activities (922, pt. 92115)",630,Government - Federal,No,No,Employed-At Work,1.0,1,63.4615,4.1504334228123545,2116
11176,470298489400658,January,MD,2006.1252,913.0,40,41,2,,41,2,1,1,4,"Native, Born In US",52,National security and international affairs (928),630,Government - Federal,No,No,Employed-At Work,1.0,1,22.825,3.1278564264810322,1681
11216,499650218370732,January,MD,1733.3242,1096.15,38,44,1,,29,2,7,0,0,"Native, Born In US",52,"Colleges and universities, including junior colleges (6112, 6113)",726,"Private, For Profit",No,Yes,Employed-At Work,1.0,1,28.84605263157895,3.3619731597307885,841
11249,703701682893734,January,MD,1412.3373,1009.61,40,43,1,,51,2,1,3,10,"Native, Born In US",52,Scientific research and development services (5417),530,Government - Federal,No,No,Employed-At Work,1.0,1,25.24025,3.228439942536796,2601
11262,707001682103734,January,MD,1885.1953,673.0,40,43,1,,24,2,7,0,0,"Native, Born In US",52,"Civic, social, advocacy organizations, and grantmaking and giving services (8132, 8133, 8134)",630,"Private, Nonprofit",No,No,Employed-At Work,1.0,1,16.825,2.8228658755307916,576
11274,720401053453413,January,MD,1730.3684,420.0,40,42,1,,30,2,1,2,3,"Native, Born In US",52,Travel arrangements and reservation services (5615),710,"Private, For Profit",No,No,Employed-At Work,1.0,1,10.5,2.3513752571634776,900
11292,720409908651680,January,MD,1733.3242,961.53,40,44,1,,26,2,7,0,0,"Native, Born In US",52,Scientific research and development services (5417),530,Government - Federal,No,No,Employed-At Work,1.0,1,24.038249999999998,3.179646311676199,676
11358,842613077001703,January,MD,1885.1953,414.0,36,40,1,,22,2,7,0,0,"Native, Born In US",52,"Colleges and universities, including junior colleges (6112, 6113)",725,Government - State,No,No,Employed-At Work,1.0,1,11.5,2.4423470353692043,484
11730,579390918420932,January,MA,2969.2954,1826.92,40,43,1,,47,2,1,2,3,"Native, Born In US",MA,Investigation and security services (5616),630,"Private, For Profit",No,No,Employed-At Work,1.0,1,45.673,3.8215073136753697,2209
11818,919035788239450,January,MA,3848.2563,560.0,35,44,1,,43,2,1,2,6,"Native, Born In US",MA,Labor unions (81393),726,"Private, Nonprofit",No,No,Employed-At Work,1.0,1,16.0,2.772588722239781,1849
11943,205043700047671,January,MI,3204.5456,769.23,40,43,1,,26,2,7,0,0,"Native, Born In US",MI,Insurance carriers and related activities (524),540,"Private, For Profit",No,No,Employed-At Work,1.0,1,19.23075,2.9565105604002095,676
12135,294907806057608,January,MI,3278.4281,1923.0,55,44,1,,30,1,1,0,0,"Native, Born In US",MI,"Management, scientific, and technical consulting services (5416)",710,"Private, For Profit",No,No,Employed-At Work,1.0,0,34.96363636363636,3.5543085603563087,900
12155,320600020585919,January,MI,3241.8344,1750.0,60,43,1,,48,1,1,0,0,"Native, Born In US",MI,Business support services (5614),725,"Private, For Profit",No,No,Employed-At Work,1.0,0,29.166666666666668,3.373026504695459,2304
12179,462474067903199,January,MI,5432.2527,769.0,40,44,4,,26,2,7,0,0,"Native, Born In US",MI,"Management, scientific, and technical consulting services (5416)",710,"Private, For Profit",No,No,Employed-At Work,1.0,1,19.225,2.9562115153917077,676
12375,906019070139207,January,MI,3084.1517,800.0,45,39,1,,44,1,1,4,10,"Native, Born In US",MI,** Construction (23),600,"Private, For Profit",No,No,Employed-At Work,1.0,0,17.77777777777778,2.8779492378976075,1936
12440,207067208088641,January,MI,3215.3471,1307.69,41,40,1,,45,1,1,3,8,"Native, Born In US",MI,"Banking and related activities (521, 52211,52219)",710,"Private, For Profit",No,No,Employed-At Work,1.0,0,31.894878048780487,3.462445434165069,2025
12460,720600027468818,January,MI,3003.8412,442.3,40,42,1,,48,2,1,0,0,"Native, Born In US",MI,"Other amusement, gambling, and recreation industries (713 exc. 71395)",740,"Private, For Profit",No,No,Employed-At Work,1.0,1,11.057500000000001,2.403108930760345,2304
12493,950096940279290,January,MI,2891.8834,865.38,38,40,2,,61,2,5,0,0,"Native, Born In US",MI,"** Farm product raw materials, merchant wholesalers (*4245)",510,"Private, For Profit",No,No,Employed-At Work,1.0,1,22.77315789473684,3.125582557097088,3721
12531,78294479700553,January,MN,1847.6998,550.0,20,43,1,,62,2,1,0,0,"Native, Born In US",MN,Medical equipment and supplies manufacturing (3391),710,"Private, For Profit",No,No,Employed-At Work,1.0,1,27.5,3.3141860046725258,3844
12538,172432083906792,January,MN,1594.2121,1938.46,40,43,1,,44,2,5,0,0,"Native, Born In US",MN,"Non-depository credit and related activities (5222, 5223)",710,"Private, For Profit",No,No,Employed-At Work,1.0,1,48.4615,3.880769668272933,1936
12623,810970096323099,January,MN,1708.1164,952.0,28,44,1,,45,2,1,3,10,"Native, Born In US",MN,"Machinery manufacturing, n.e.c. (3332, 3334, 3339)",640,"Private, For Profit",No,No,Employed-At Work,1.0,1,34.0,3.5263605246161616,2025
12687,71212370797095,January,MN,1701.0543,1600.0,40,43,1,,54,2,1,0,0,"Native, Born In US",MN,"Electric power generation, transmission and distribution (Pt. 2211)",710,"Private, For Profit",No,No,Employed-At Work,1.0,1,40.0,3.6888794541139363,2916
12695,85642770776897,January,MN,1835.5903,718.55,35,43,1,,24,2,7,0,0,"Native, Born In US",MN,Restaurants and other food services (722 exc. 7224),725,"Private, For Profit",No,No,Employed-At Work,1.0,1,20.529999999999998,3.021887231030842,576
12756,550972075927929,January,MN,1568.8469,2884.61,60,44,1,,51,1,1,2,3,"Native, Born In US",MN,"** Groceries and related products, merchant wholesalers (*4244)",710,"Private, For Profit",No,No,Employed-At Work,1.0,0,48.07683333333333,3.8728004256064557,2601
12792,701037941279670,January,MN,1980.5521,1200.0,40,44,1,,28,1,1,0,0,"Native, Born In US",MN,Individual and family services (6241),726,"Private, Nonprofit",No,No,Employed-At Work,1.0,0,30.0,3.4011973816621555,784
12825,744047913279060,January,MN,1570.4924,1365.38,55,39,1,,57,2,1,0,0,"Native, Born In US",MN,"Banking and related activities (521, 52211,52219)",630,"Private, For Profit",No,No,Employed-At Work,1.0,1,24.82509090909091,3.211854871922151,3249
12876,937409630339204,January,MN,1570.4924,1134.61,40,42,1,,56,2,1,0,0,"Native, Born In US",MN,Natural gas distribution (Pt.s2212),740,"Private, For Profit",No,No,Employed-At Work,1.0,1,28.365249999999996,3.34516480441852,3136
13450,999629430239206,January,MO,2692.9708,865.0,40,40,1,,27,1,7,0,0,"Native, Born In US",MO,Management of companies and enterprises (551),520,"Private, For Profit",No,No,Employed-At Work,1.0,0,21.625,3.073850052817943,729
13476,53642390970399,January,MO,2538.3506,1000.0,40,40,1,,44,1,1,1,3,"Native, Born In US",MO,"Management, scientific, and technical consulting services (5416)",530,"Private, For Profit",No,No,Employed-At Work,1.0,0,25.0,3.2188758248682006,1936
13562,607004202100709,January,MO,3761.8461,330.0,40,43,2,,31,1,7,0,0,"Native, Born In US",MO,"Animal food, grain and oilseed milling (3111, 3112)",700,"Private, For Profit",No,Yes,Employed-At Work,1.0,0,8.25,2.1102132003465894,961
14025,940969630156305,January,MT,950.2552,380.0,40,39,1,,43,2,1,2,4,"Native, Born In US",81,Insurance carriers and related activities (524),540,"Private, For Profit",No,No,Employed-At Work,1.0,1,9.5,2.2512917986064953,1849
14163,576372369100602,January,NE,971.2313,884.0,50,43,1,,27,2,7,0,0,"Native, Born In US",46,Real estate (531),630,"Private, For Profit",No,No,Employed-At Work,1.0,1,17.68,2.8724340572094973,729
14362,199780137690973,January,NE,863.7783,1211.53,40,43,1,,42,2,5,1,2,"Native, Born In US",46,"Non-depository credit and related activities (5222, 5223)",710,"Private, For Profit",No,No,Employed-At Work,1.0,1,30.288249999999998,3.410759848526933,1764
14380,503704733893941,January,NE,1353.2742,500.0,30,43,4,,24,2,7,0,0,"Foreign Born, Not a US Citizen",46,"Other amusement, gambling, and recreation industries (713 exc. 71395)",725,"Private, For Profit",No,No,Employed-At Work,1.0,1,16.666666666666668,2.8134107167600364,576
14676,722899670197305,January,NV,1335.6349,1096.0,50,40,1,,50,2,6,0,0,"Native, Born In US",88,"Management, scientific, and technical consulting services (5416)",710,"Private, For Profit",No,No,Employed-At Work,1.0,1,21.92,3.087399462079815,2500
14677,722899670197305,January,NV,1482.1084,2115.0,50,40,1,,46,1,6,0,0,"Native, Born In US",88,"Management, scientific, and technical consulting services (5416)",710,"Private, For Profit",No,No,Employed-At Work,1.0,0,42.3,3.744787086052232,2116
14707,930319140200636,January,NV,1355.2974,576.92,60,43,2,,46,2,1,2,10,"Native, Born In US",88,Religious organizations (8131),740,"Private, Nonprofit",No,No,Employed-At Work,1.0,1,9.615333333333332,2.2633590464932087,2116
14835,893730978991,January,NH,449.6645,840.0,40,43,1,,52,2,7,0,0,"Native, Born In US",NH,"Non-depository credit and related activities (5222, 5223)",530,"Private, For Profit",No,No,Employed-At Work,1.0,1,21.0,3.044522437723423,2704
15011,190930066633269,January,NH,472.3443,951.0,40,41,1,,49,1,1,0,0,"Native, Born In US",NH,"Structural metals, and tank and shipping container manufacturing (3323, 3324)",600,"Private, For Profit",No,No,Employed-At Work,1.0,0,23.775,3.168634608431454,2401
15125,740073947379550,January,NH,597.586,692.3,40,43,1,,22,2,7,0,0,"Native, Born In US",NH,"Architectural, engineering, and related services (5413)",630,"Private, Nonprofit",No,No,Employed-At Work,1.0,1,17.307499999999997,2.8511399335700434,484
15234,303701453898433,January,NH,464.039,797.5,38,40,1,,31,1,7,0,0,"Native, Born In US",NH,Legal services (5411),630,"Private, Nonprofit",No,No,Employed-At Work,1.0,0,20.986842105263158,3.043895674932614,961
